target,Municipio,Ano,latitude,longitude,altitude,precipitacao (mm),temperatura minima (ºC),temperatura maxima (ºC),Mesorregião
5184.0,Campo do Meio - MG,2021,-21.113581,-45.849568,784,103.25833237171173,14.083333333333334,27.416666666666668,Sul/Sudoeste De Minas
4569.0,Campo do Meio - MG,2022,-21.113581,-45.849568,784,120.58333480358124,14.333333333333334,27.333333333333332,Sul/Sudoeste De Minas
2535.0,Campo do Meio - MG,2023,-21.113581,-45.849568,784,113.65833218892415,15.083333333333334,28.25,Sul/Sudoeste De Minas
11245.0,Campos Altos - MG,2019,-19.604688,-46.197202,982,105.40000077088673,14.75,27.0,Triângulo Mineiro/Alto Paranaíba
19814.0,Campos Altos - MG,2020,-19.604688,-46.197202,982,138.0000001192093,14.166666666666666,26.666666666666668,Triângulo Mineiro/Alto Paranaíba
9996.0,Campos Altos - MG,2021,-19.604688,-46.197202,982,114.70833327372868,13.666666666666666,26.666666666666668,Triângulo Mineiro/Alto Paranaíba
15910.0,Campos Altos - MG,2022,-19.604688,-46.197202,982,141.699999888738,13.75,26.416666666666668,Triângulo Mineiro/Alto Paranaíba
13621.0,Campos Altos - MG,2023,-19.604688,-46.197202,982,122.96666725476582,14.666666666666666,27.083333333333332,Triângulo Mineiro/Alto Paranaíba
25589.0,Campos Gerais - MG,2019,-21.258929,-45.753466,878,106.95000044504802,14.5,27.916666666666668,Sul/Sudoeste De Minas
59275.0,Campos Gerais - MG,2020,-21.258929,-45.753466,878,124.8000021179517,14.166666666666666,27.583333333333332,Sul/Sudoeste De Minas
28206.0,Campos Gerais - MG,2021,-21.258929,-45.753466,878,105.53333242734273,13.666666666666666,27.416666666666668,Sul/Sudoeste De Minas
24987.0,Campos Gerais - MG,2022,-21.258929,-45.753466,878,121.36666738986969,14.0,27.416666666666668,Sul/Sudoeste De Minas
32698.0,Campos Gerais - MG,2023,-21.258929,-45.753466,878,115.7416656812032,14.916666666666666,28.166666666666668,Sul/Sudoeste De Minas
8973.0,Candeias - MG,2019,-20.748552,-45.279477,987,105.4666657447815,14.166666666666666,27.5,Oeste De Minas
11221.0,Candeias - MG,2020,-20.748552,-45.279477,987,133.7666643857956,13.583333333333334,27.083333333333332,Oeste De Minas
6541.0,Candeias - MG,2021,-20.748552,-45.279477,987,116.63333308696747,13.416666666666666,26.75,Oeste De Minas
5860.0,Candeias - MG,2022,-20.748552,-45.279477,987,131.57499833901724,13.583333333333334,26.5,Oeste De Minas
6707.0,Candeias - MG,2023,-20.748552,-45.279477,987,114.65833282470703,14.333333333333334,27.25,Oeste De Minas
6534.0,Caparaó - MG,2019,-20.52707,-41.949671,976,95.59166781107585,12.666666666666666,26.25,Zona Da Mata
9619.0,Caparaó - MG,2020,-20.52707,-41.949671,976,133.98333501815796,12.333333333333334,25.583333333333332,Zona Da Mata
4527.0,Caparaó - MG,2021,-20.52707,-41.949671,976,115.39166609446208,12.083333333333334,25.333333333333332,Zona Da Mata
6798.0,Caparaó - MG,2022,-20.52707,-41.949671,976,119.88333352406819,12.166666666666666,25.333333333333332,Zona Da Mata
6666.0,Caparaó - MG,2023,-20.52707,-41.949671,976,76.73333271344502,13.083333333333334,26.166666666666668,Zona Da Mata
6145.0,Capelinha - MG,2019,-17.692711,-42.491949,932,62.49166762828827,15.083333333333334,28.083333333333332,Jequitinhonha
9078.0,Capelinha - MG,2020,-17.692711,-42.491949,932,106.34999855359395,15.083333333333334,27.333333333333332,Jequitinhonha
9012.0,Capelinha - MG,2021,-17.692711,-42.491949,932,100.76666790246964,14.583333333333334,27.083333333333332,Jequitinhonha
9902.0,Capelinha - MG,2022,-17.692711,-42.491949,932,102.21666671832402,14.916666666666666,27.416666666666668,Jequitinhonha
9952.0,Capelinha - MG,2023,-17.692711,-42.491949,932,76.47500010331471,15.416666666666666,27.833333333333332,Jequitinhonha
9231.0,Capetinga - MG,2019,-20.657324,-47.032008,826,100.57500048478444,16.25,27.583333333333332,Sul/Sudoeste De Minas
12922.0,Capetinga - MG,2020,-20.657324,-47.032008,826,115.51666782299678,15.75,27.333333333333332,Sul/Sudoeste De Minas
9225.0,Capetinga - MG,2021,-20.657324,-47.032008,826,95.69166785478592,15.5,27.083333333333332,Sul/Sudoeste De Minas
6381.0,Capetinga - MG,2022,-20.657324,-47.032008,826,120.89166702826817,15.583333333333334,26.916666666666668,Sul/Sudoeste De Minas
8534.0,Capetinga - MG,2023,-20.657324,-47.032008,826,120.06666950384776,16.333333333333332,27.833333333333332,Sul/Sudoeste De Minas
3518.0,Capitólio - MG,2019,-20.612634,-46.144372,929,107.55000062783559,14.333333333333334,26.5,Sul/Sudoeste De Minas
3675.0,Capitólio - MG,2020,-20.612634,-46.144372,929,130.85000004371008,13.583333333333334,26.416666666666668,Sul/Sudoeste De Minas
2100.0,Capitólio - MG,2021,-20.612634,-46.144372,929,107.07499897480011,13.416666666666666,26.166666666666668,Sul/Sudoeste De Minas
1890.0,Capitólio - MG,2022,-20.612634,-46.144372,929,130.67499897877374,13.666666666666666,26.166666666666668,Sul/Sudoeste De Minas
